debate_audio_id,turn_id,speaker_raw,word,start_sec,end_sec
1033,1033_t0099,BIDEN,by,3651.2,3651.4
1033,1033_t0099,BIDEN,them,3651.4,3651.55
1033,1033_t0099,BIDEN,economically,3651.8,3652.45
1033,1033_t0099,BIDEN,that's,3652.83,3653.14
1033,1033_t0099,BIDEN,the,3653.14,3653.27
1033,1033_t0099,BIDEN,way,3653.27,3653.51
1033,1033_t0099,BIDEN,i,3653.51,3653.66
1033,1033_t0099,BIDEN,will,3653.66,3653.85
1033,1033_t0099,BIDEN,run,3653.85,3654.05
1033,1033_t0099,BIDEN,it,3654.05,3654.18
1033,1033_t0099,BIDEN,and,3654.41,3654.51
1033,1033_t0099,BIDEN,that's,3654.51,3654.75
1033,1033_t0100,WELKER,what,3654.75,3654.86
1033,1033_t0100,WELKER,we,3654.86,3655.02
1033,1033_t0100,WELKER,did,3655.02,3655.42
1033,1033_t0100,WELKER,and,3655.45,3655.58
1033,1033_t0100,WELKER,upholding,3655.58,3656.03
1033,1033_t0100,WELKER,steel,3656.03,3656.34
1033,1033_t0100,WELKER,tariffs,3656.34,3656.8
1033,1033_t0101,TRUMP,and,3656.8,3656.9
1033,1033_t0101,TRUMP,a,3656.9,3656.94
1033,1033_t0101,TRUMP,range,3656.94,3657.22
1033,1033_t0101,TRUMP,of,3657.22,3657.28
1033,1033_t0101,TRUMP,other,3657.28,3657.46
1033,1033_t0101,TRUMP,things,3657.46,3657.71
1033,1033_t0101,TRUMP,when,3657.71,3657.86
1033,1033_t0101,TRUMP,we,3657.86,3657.99
1033,1033_t0101,TRUMP,were,3657.99,3658.12
1033,1033_t0102,WELKER,president,3658.12,3658.55
1033,1033_t0102,WELKER,and,3658.55,3658.65
1033,1033_t0102,WELKER,vice,3658.65,3658.84
1033,1033_t0102,WELKER,president,3658.84,3659.28
1033,1033_t0102,WELKER,all,3659.51,3659.59
1033,1033_t0102,WELKER,right,3659.59,3659.86
1033,1033_t0102,WELKER,let's,3659.86,3660.1
1033,1033_t0102,WELKER,talk,3660.1,3660.31
1033,1033_t0102,WELKER,about,3660.31,3660.6
1033,1033_t0102,WELKER,north,3660.6,3660.81
1033,1033_t0102,WELKER,korea,3660.81,3661.16
1033,1033_t0102,WELKER,excuse,3661.16,3661.69
1033,1033_t0103,TRUMP,me,3661.69,3661.8
1033,1033_t0103,TRUMP,no,3661.8,3661.93
1033,1033_t0103,TRUMP,i,3661.93,3662.0
1033,1033_t0103,TRUMP,have,3662.0,3662.13
1033,1033_t0103,TRUMP,to,3662.13,3662.22
1033,1033_t0103,TRUMP,respond,3662.22,3662.61
1033,1033_t0103,TRUMP,to,3662.61,3662.74
1033,1033_t0103,TRUMP,this,3662.74,3663.03
1033,1033_t0103,TRUMP,ok,3663.21,3663.48
1033,1033_t0103,TRUMP,very,3663.94,3664.12
1033,1033_t0103,TRUMP,quickly,3664.12,3664.39
1033,1033_t0103,TRUMP,and,3664.39,3664.48
1033,1033_t0103,TRUMP,then,3664.48,3664.59
1033,1033_t0103,TRUMP,we're,3664.59,3664.7
1033,1033_t0104,BIDEN,gonna,3664.7,3664.83
1033,1033_t0104,BIDEN,move,3664.83,3664.92
1033,1033_t0105,TRUMP,on,3664.92,3664.99
1033,1033_t0105,TRUMP,to,3664.99,3665.07
1033,1033_t0105,TRUMP,north,3665.07,3665.19
1033,1033_t0105,TRUMP,korea,3665.19,3665.31
1033,1033_t0105,TRUMP,his,3665.31,3665.36
1033,1033_t0105,TRUMP,son,3665.36,3665.45
1033,1033_t0105,TRUMP,walked,3665.45,3665.53
1033,1033_t0105,TRUMP,out,3665.53,3665.59
1033,1033_t0105,TRUMP,with,3665.59,3665.68
1033,1033_t0105,TRUMP,a,3665.68,3665.71
1033,1033_t0105,TRUMP,billion,3665.71,3665.87
1033,1033_t0105,TRUMP,and,3665.87,3666.02
1033,1033_t0105,TRUMP,a,3666.02,3666.05
1033,1033_t0105,TRUMP,half,3666.05,3666.27
1033,1033_t0105,TRUMP,dollars,3666.27,3666.65
1033,1033_t0105,TRUMP,from,3666.65,3666.86
1033,1033_t0105,TRUMP,china,3666.86,3667.2
1033,1033_t0105,TRUMP,not,3667.2,3667.69
1033,1033_t0105,TRUMP,true,3667.69,3667.87
1033,1033_t0105,TRUMP,after,3667.87,3668.17
1033,1033_t0105,TRUMP,spending,3668.17,3668.43
1033,1033_t0105,TRUMP,10,3668.43,3668.69
1033,1033_t0105,TRUMP,minutes,3668.69,3668.97
1033,1033_t0105,TRUMP,in,3668.97,3669.08
1033,1033_t0105,TRUMP,office,3669.08,3669.42
1033,1033_t0105,TRUMP,and,3669.42,3669.56
1033,1033_t0105,TRUMP,being,3669.56,3669.74
1033,1033_t0105,TRUMP,in,3669.74,3670.1
1033,1033_t0105,TRUMP,air,3670.31,3670.43
1033,1033_t0105,TRUMP,force,3670.43,3670.77
1033,1033_t0105,TRUMP,two,3670.77,3671.08
1033,1033_t0105,TRUMP,number,3671.6,3671.8
1033,1033_t0105,TRUMP,one,3671.8,3672.07
1033,1033_t0105,TRUMP,number,3672.31,3672.56
1033,1033_t0106,BIDEN,two,3672.56,3672.91
1033,1033_t0106,BIDEN,there's,3673.26,3673.5
1033,1033_t0106,BIDEN,a,3673.5,3673.57
1033,1033_t0106,BIDEN,very,3673.57,3673.88
1033,1033_t0107,WELKER,strong,3673.88,3674.93
1033,1033_t0107,WELKER,email,3674.93,3675.44
1033,1033_t0107,WELKER,talking,3675.84,3676.16
1033,1033_t0107,WELKER,about,3676.16,3676.64
1033,1033_t0107,WELKER,your,3676.85,3676.98
1033,1033_t0107,WELKER,family,3676.98,3677.37
1033,1033_t0107,WELKER,wanting,3677.37,3677.62
1033,1033_t0107,WELKER,to,3677.62,3677.74
1033,1033_t0107,WELKER,make,3677.74,3678.26
1033,1033_t0107,WELKER,10,3678.26,3678.44
1033,1033_t0107,WELKER,million,3678.44,3678.86
1033,1033_t0107,WELKER,a,3678.86,3679.09
1033,1033_t0107,WELKER,year,3679.09,3679.56
1033,1033_t0107,WELKER,for,3679.87,3679.99
1033,1033_t0107,WELKER,introductions,3679.99,3680.8
1033,1033_t0107,WELKER,that,3680.8,3680.84
1033,1033_t0107,WELKER,is,3680.84,3680.97
1033,1033_t0107,WELKER,not,3680.97,3681.04
1033,1033_t0107,WELKER,true,3681.04,3681.09
1033,1033_t0107,WELKER,president,3681.09,3681.34
1033,1033_t0107,WELKER,trump,3681.34,3681.6
1033,1033_t0107,WELKER,on,3681.6,3681.79
1033,1033_t0107,WELKER,china,3681.79,3682.09
1033,1033_t0107,WELKER,policy,3682.09,3682.6
1033,1033_t0107,WELKER,though,3682.6,3682.81
1033,1033_t0107,WELKER,what,3682.81,3683.23
1033,1033_t0107,WELKER,are,3683.23,3683.8
1033,1033_t0107,WELKER,you,3683.8,3684.02
1033,1033_t0107,WELKER,gonna,3684.02,3684.28
1033,1033_t0107,WELKER,do,3684.28,3684.68
1033,1033_t0108,TRUMP,what,3684.88,3685.05
1033,1033_t0108,TRUMP,specifically,3685.05,3685.61
1033,1033_t0108,TRUMP,are,3685.61,3685.71
1033,1033_t0108,TRUMP,you,3685.71,3686.05
1033,1033_t0108,TRUMP,going,3686.05,3686.39
1033,1033_t0108,TRUMP,to,3686.39,3686.52
1033,1033_t0108,TRUMP,do,3686.52,3686.82
1033,1033_t0108,TRUMP,to,3686.82,3686.99
1033,1033_t0108,TRUMP,make,3686.99,3687.32
1033,1033_t0108,TRUMP,china,3687.32,3687.68
1033,1033_t0108,TRUMP,pay,3687.68,3687.88
1033,1033_t0108,TRUMP,you've,3687.88,3688.03
1033,1033_t0108,TRUMP,said,3688.03,3688.26
1033,1033_t0108,TRUMP,you're,3688.26,3688.35
1033,1033_t0108,TRUMP,going,3688.35,3688.51
1033,1033_t0108,TRUMP,to,3688.51,3688.77
1033,1033_t0108,TRUMP,make,3688.77,3688.86
1033,1033_t0108,TRUMP,them,3688.86,3688.95
1033,1033_t0109,WELKER,pay,3688.95,3689.05
1033,1033_t0109,WELKER,first,3689.05,3689.18
1033,1033_t0110,TRUMP,of,3689.18,3689.25
1033,1033_t0110,TRUMP,all,3689.25,3689.31
1033,1033_t0110,TRUMP,china,3689.31,3689.43
1033,1033_t0110,TRUMP,is,3689.43,3689.53
1033,1033_t0110,TRUMP,paying,3689.53,3689.9
1033,1033_t0110,TRUMP,they're,3689.93,3690.04
1033,1033_t0110,TRUMP,paying,3690.04,3690.4
1033,1033_t0110,TRUMP,billions,3690.4,3690.86
1033,1033_t0111,BIDEN,and,3690.86,3691.02
1033,1033_t0111,BIDEN,billions,3691.02,3691.43
1033,1033_t0112,TRUMP,of,3691.43,3691.54
1033,1033_t0112,TRUMP,dollars,3691.54,3691.89
1033,1033_t0113,BIDEN,i,3691.89,3691.98
1033,1033_t0113,BIDEN,just,3691.98,3692.21
1033,1033_t0114,TRUMP,gave,3692.21,3692.43
1033,1033_t0114,TRUMP,28,3692.43,3693.35
1033,1033_t0114,TRUMP,billion,3693.35,3693.79
1033,1033_t0114,TRUMP,new,3693.79,3693.9
1033,1033_t0114,TRUMP,sanctions,3693.9,3694.6
1033,1033_t0114,TRUMP,i,3694.78,3694.88
1033,1033_t0114,TRUMP,just,3694.88,3695.14
1033,1033_t0114,TRUMP,gave,3695.14,3695.39
1033,1033_t0114,TRUMP,28,3695.39,3695.88
1033,1033_t0114,TRUMP,billion,3695.88,3696.48
1033,1033_t0115,BIDEN,to,3696.48,3696.65
1033,1033_t0116,TRUMP,our,3696.65,3696.71
1033,1033_t0116,TRUMP,farmers,3696.71,3697.27
1033,1033_t0116,TRUMP,taxpayers,3697.54,3698.08
1033,1033_t0116,TRUMP,money,3698.08,3698.58
1033,1033_t0116,TRUMP,it's,3699.73,3699.88
1033,1033_t0116,TRUMP,what,3699.88,3700.08
1033,1033_t0116,TRUMP,taxpayers,3700.4,3701.06
1033,1033_t0116,TRUMP,money,3701.06,3701.43
1033,1033_t0116,TRUMP,no,3701.72,3702.09
1033,1033_t0116,TRUMP,you,3702.09,3702.29
1033,1033_t0116,TRUMP,know,3702.29,3702.56
1033,1033_t0116,TRUMP,who,3702.56,3702.62
1033,1033_t0116,TRUMP,the,3702.62,3702.73
1033,1033_t0116,TRUMP,taxpayer,3702.73,3703.34
1033,1033_t0116,TRUMP,is,3703.34,3703.54
1033,1033_t0116,TRUMP,it's,3703.54,3703.68
1033,1033_t0116,TRUMP,called,3703.68,3703.92
1033,1033_t0116,TRUMP,china,3703.92,3704.27
1033,1033_t0116,TRUMP,not,3704.27,3704.36
1033,1033_t0116,TRUMP,true,3704.36,3704.45
1033,1033_t0116,TRUMP,china,3704.91,3705.29
1033,1033_t0116,TRUMP,paid,3705.29,3705.56
1033,1033_t0116,TRUMP,28,3705.56,3706.17
1033,1033_t0116,TRUMP,billion,3706.17,3706.58
1033,1033_t0116,TRUMP,and,3706.58,3706.74
1033,1033_t0116,TRUMP,you,3706.74,3706.84
1033,1033_t0116,TRUMP,know,3706.84,3706.95
1033,1033_t0116,TRUMP,what,3706.95,3707.07
1033,1033_t0116,TRUMP,they,3707.07,3707.18
1033,1033_t0116,TRUMP,did,3707.18,3707.38
1033,1033_t0116,TRUMP,to,3707.38,3707.46
1033,1033_t0116,TRUMP,pay,3707.46,3707.71
1033,1033_t0116,TRUMP,it,3707.71,3707.82
1033,1033_t0116,TRUMP,joe,3707.82,3708.07
1033,1033_t0116,TRUMP,they,3708.36,3708.51
1033,1033_t0116,TRUMP,devalued,3708.51,3709.14
1033,1033_t0116,TRUMP,their,3709.14,3709.28
1033,1033_t0116,TRUMP,currency,3709.28,3709.84
1033,1033_t0116,TRUMP,and,3709.84,3710.02
1033,1033_t0116,TRUMP,they,3710.02,3710.15
1033,1033_t0116,TRUMP,also,3710.15,3710.47
1033,1033_t0116,TRUMP,paid,3710.47,3710.77
1033,1033_t0116,TRUMP,up,3710.77,3711.07
1033,1033_t0116,TRUMP,and,3711.21,3711.35
1033,1033_t0116,TRUMP,you,3711.35,3711.41
1033,1033_t0116,TRUMP,know,3711.41,3711.52
1033,1033_t0116,TRUMP,who,3711.52,3711.61
1033,1033_t0116,TRUMP,got,3711.61,3711.83
1033,1033_t0116,TRUMP,the,3711.83,3711.9
1033,1033_t0116,TRUMP,money,3711.9,3712.19
1033,1033_t0116,TRUMP,our,3712.19,3712.32
1033,1033_t0116,TRUMP,farmers,3712.32,3712.9
1033,1033_t0116,TRUMP,our,3712.9,3712.99
1033,1033_t0116,TRUMP,great,3712.99,3713.25
1033,1033_t0116,TRUMP,farmers,3713.25,3713.66
1033,1033_t0116,TRUMP,because,3713.66,3713.83
1033,1033_t0116,TRUMP,they,3713.83,3713.95
1033,1033_t0116,TRUMP,were,3713.95,3714.07
1033,1033_t0116,TRUMP,targeted,3714.07,3714.62
1033,1033_t0116,TRUMP,you,3715.01,3715.23
1033,1033_t0116,TRUMP,never,3715.23,3715.52
1033,1033_t0116,TRUMP,charge,3715.52,3715.95
1033,1033_t0116,TRUMP,them,3715.95,3716.12
1033,1033_t0116,TRUMP,anything,3716.12,3716.55
1033,1033_t0116,TRUMP,also,3716.95,3717.5
1033,1033_t0116,TRUMP,i,3717.78,3717.88
1033,1033_t0116,TRUMP,charged,3717.88,3718.43
1033,1033_t0116,TRUMP,them,3718.43,3718.62
1033,1033_t0116,TRUMP,25,3718.62,3719.85
1033,1033_t0116,TRUMP,on,3719.85,3720.11
1033,1033_t0116,TRUMP,dumped,3720.11,3720.58
1033,1033_t0116,TRUMP,steel,3720.58,3721.06
1033,1033_t0116,TRUMP,because,3721.26,3721.59
1033,1033_t0116,TRUMP,they,3721.59,3721.72
1033,1033_t0116,TRUMP,were,3721.72,3721.85
1033,1033_t0117,WELKER,killing,3721.85,3722.27
1033,1033_t0117,WELKER,our,3722.27,3722.39
1033,1033_t0117,WELKER,steel,3722.39,3722.73
1033,1033_t0117,WELKER,industry,3722.73,3723.06
1033,1033_t0117,WELKER,we,3723.06,3723.16
1033,1033_t0117,WELKER,were,3723.16,3723.31
1033,1033_t0117,WELKER,not,3723.31,3723.49
1033,1033_t0118,BIDEN,going,3723.49,3723.61
1033,1033_t0118,BIDEN,to,3723.61,3723.67
1033,1033_t0118,BIDEN,have,3723.67,3723.79
1033,1033_t0118,BIDEN,a,3723.79,3723.84
1033,1033_t0118,BIDEN,steel,3723.84,3724.12
1033,1033_t0118,BIDEN,industry,3724.12,3724.69
1033,1033_t0118,BIDEN,and,3724.93,3725.08
1033,1033_t0118,BIDEN,now,3725.08,3725.25
1033,1033_t0118,BIDEN,we,3725.25,3725.38
1033,1033_t0118,BIDEN,have,3725.38,3725.53
1033,1033_t0118,BIDEN,a,3725.53,3725.57
1033,1033_t0118,BIDEN,steel,3725.57,3725.84
1033,1033_t0118,BIDEN,industry,3725.84,3726.21
1033,1033_t0118,BIDEN,ok,3726.21,3726.3
1033,1033_t0118,BIDEN,vice,3726.3,3726.48
1033,1033_t0118,BIDEN,president,3726.48,3726.79
1033,1033_t0118,BIDEN,biden,3726.79,3727.01
1033,1033_t0118,BIDEN,your,3727.01,3727.11
1033,1033_t0118,BIDEN,response,3727.11,3727.55
1033,1033_t0118,BIDEN,please,3727.55,3727.95
1033,1033_t0118,BIDEN,my,3727.98,3728.04
1033,1033_t0118,BIDEN,response,3728.04,3728.51
1033,1033_t0118,BIDEN,is,3728.51,3728.65
1033,1033_t0118,BIDEN,look,3728.65,3728.82
1033,1033_t0118,BIDEN,this,3729.28,3729.49
1033,1033_t0118,BIDEN,isn't,3729.49,3729.71
1033,1033_t0118,BIDEN,about,3729.71,3730.04
1033,1033_t0118,BIDEN,there's,3730.15,3730.69
1033,1033_t0118,BIDEN,a,3730.69,3730.74
1033,1033_t0118,BIDEN,reason,3730.74,3731.04
1033,1033_t0118,BIDEN,why,3731.04,3731.27
1033,1033_t0118,BIDEN,he's,3731.27,3731.59
1033,1033_t0118,BIDEN,bringing,3731.97,3732.62
1033,1033_t0118,BIDEN,up,3732.62,3732.77
1033,1033_t0118,BIDEN,all,3732.77,3732.95
1033,1033_t0118,BIDEN,this,3732.95,3733.17
1033,1033_t0118,BIDEN,malarkey,3733.36,3733.95
1033,1033_t0118,BIDEN,there's,3734.58,3734.74
1033,1033_t0118,BIDEN,a,3734.74,3734.8
1033,1033_t0118,BIDEN,reason,3734.8,3735.11
1033,1033_t0118,BIDEN,for,3735.11,3735.25
1033,1033_t0118,BIDEN,it,3735.25,3735.31
1033,1033_t0118,BIDEN,he,3735.76,3735.88
1033,1033_t0118,BIDEN,doesn't,3735.88,3736.07
1033,1033_t0118,BIDEN,want,3736.07,3736.32
1033,1033_t0118,BIDEN,to,3736.32,3736.36
1033,1033_t0118,BIDEN,talk,3736.36,3736.57
1033,1033_t0118,BIDEN,about,3736.57,3736.86
1033,1033_t0118,BIDEN,the,3737.09,3737.23
1033,1033_t0118,BIDEN,substantive,3737.23,3738.22
1033,1033_t0118,BIDEN,issues,3738.22,3738.61
1033,1033_t0118,BIDEN,it's,3738.75,3738.92
1033,1033_t0118,BIDEN,not,3738.92,3739.05
1033,1033_t0118,BIDEN,about,3739.05,3739.27
1033,1033_t0118,BIDEN,his,3739.27,3739.47
1033,1033_t0118,BIDEN,family,3739.47,3739.83
1033,1033_t0118,BIDEN,and,3739.83,3739.92
1033,1033_t0118,BIDEN,my,3739.92,3740.1
1033,1033_t0118,BIDEN,family,3740.1,3740.48
1033,1033_t0118,BIDEN,it's,3740.83,3740.97
1033,1033_t0118,BIDEN,about,3740.97,3741.21
1033,1033_t0118,BIDEN,your,3741.21,3741.4
1033,1033_t0118,BIDEN,family,3741.4,3741.85
1033,1033_t0118,BIDEN,and,3742.29,3742.4
1033,1033_t0118,BIDEN,your,3742.4,3742.57
1033,1033_t0118,BIDEN,family's,3742.57,3743.04
1033,1033_t0118,BIDEN,hurting,3743.04,3743.4
1033,1033_t0118,BIDEN,badly,3743.4,3743.91
1033,1033_t0118,BIDEN,if,3744.26,3744.42
1033,1033_t0118,BIDEN,you're,3744.42,3744.55
1033,1033_t0118,BIDEN,making,3744.55,3744.98
1033,1033_t0118,BIDEN,less,3744.98,3745.22
1033,1033_t0118,BIDEN,than,3745.22,3745.44
1033,1033_t0118,BIDEN,if,3745.73,3745.89
1033,1033_t0118,BIDEN,you're,3745.89,3746.02
1033,1033_t0118,BIDEN,a,3746.02,3746.07
1033,1033_t0118,BIDEN,middle,3746.07,3746.28
1033,1033_t0118,BIDEN,class,3746.28,3746.63
1033,1033_t0118,BIDEN,family,3746.63,3747.1
1033,1033_t0118,BIDEN,you're,3747.35,3747.69
1033,1033_t0118,BIDEN,getting,3747.69,3748.22
1033,1033_t0118,BIDEN,hurt,3748.22,3748.71
1033,1033_t0118,BIDEN,badly,3748.71,3749.15
1033,1033_t0118,BIDEN,right,3749.15,3749.41
1033,1033_t0118,BIDEN,now,3749.41,3749.79
1033,1033_t0118,BIDEN,you're,3750.16,3750.31
1033,1033_t0118,BIDEN,sitting,3750.31,3750.59
1033,1033_t0118,BIDEN,at,3750.59,3750.67
1033,1033_t0118,BIDEN,the,3750.67,3750.74
1033,1033_t0118,BIDEN,kitchen,3750.74,3751.09
1033,1033_t0118,BIDEN,table,3751.09,3751.36
1033,1033_t0118,BIDEN,this,3751.36,3751.59
1033,1033_t0118,BIDEN,morning,3751.59,3751.85
1033,1033_t0118,BIDEN,deciding,3751.85,3752.4
1033,1033_t0118,BIDEN,well,3752.58,3752.69
1033,1033_t0118,BIDEN,we,3752.69,3752.77
1033,1033_t0118,BIDEN,can't,3752.77,3753.02
1033,1033_t0118,BIDEN,get,3753.02,3753.16
1033,1033_t0118,BIDEN,new,3753.16,3753.33
1033,1033_t0118,BIDEN,tires,3753.33,3753.82
1033,1033_t0118,BIDEN,they're,3753.82,3753.93
1033,1033_t0118,BIDEN,bald,3753.93,3754.32
1033,1033_t0118,BIDEN,because,3754.32,3754.62
1033,1033_t0118,BIDEN,we,3754.62,3754.7
1033,1033_t0118,BIDEN,have,3754.7,3754.81
1033,1033_t0118,BIDEN,to,3754.81,3754.89
1033,1033_t0118,BIDEN,wait,3754.89,3755.06
1033,1033_t0118,BIDEN,another,3755.06,3755.34
1033,1033_t0118,BIDEN,month,3755.34,3755.59
1033,1033_t0118,BIDEN,or,3755.59,3755.66
1033,1033_t0118,BIDEN,so,3755.66,3755.93
1033,1033_t0118,BIDEN,or,3756.2,3756.3
1033,1033_t0118,BIDEN,are,3756.3,3756.35
1033,1033_t0118,BIDEN,we,3756.35,3756.46
1033,1033_t0118,BIDEN,going,3756.46,3756.58
1033,1033_t0118,BIDEN,to,3756.58,3756.62
1033,1033_t0118,BIDEN,be,3756.62,3756.69
1033,1033_t0118,BIDEN,able,3756.69,3756.9
1033,1033_t0118,BIDEN,to,3756.9,3756.96
1033,1033_t0118,BIDEN,pay,3756.96,3757.1
1033,1033_t0118,BIDEN,the,3757.1,3757.2
1033,1033_t0118,BIDEN,mortgage,3757.2,3757.62
1033,1033_t0118,BIDEN,who's,3757.62,3757.88
1033,1033_t0118,BIDEN,going,3757.88,3757.99
1033,1033_t0118,BIDEN,to,3757.99,3758.06
1033,1033_t0118,BIDEN,tell,3758.06,3758.31
1033,1033_t0118,BIDEN,her,3758.31,3758.44
1033,1033_t0118,BIDEN,she,3758.61,3758.76
1033,1033_t0118,BIDEN,can't,3758.76,3759.03
1033,1033_t0118,BIDEN,go,3759.03,3759.15
1033,1033_t0118,BIDEN,back,3759.15,3759.49
1033,1033_t0118,BIDEN,to,3759.49,3759.72
1033,1033_t0118,BIDEN,community,3760.51,3760.92
1033,1033_t0118,BIDEN,college,3760.92,3761.45
1033,1033_t0118,BIDEN,they're,3761.7,3761.87
1033,1033_t0118,BIDEN,the,3761.87,3761.99
1033,1033_t0118,BIDEN,decisions,3761.99,3762.53
1033,1033_t0118,BIDEN,you're,3762.53,3762.66
1033,1033_t0118,BIDEN,making,3762.66,3763.02
1033,1033_t0118,BIDEN,in,3763.02,3763.11
1033,1033_t0118,BIDEN,the,3763.38,3763.44
1033,1033_t0118,BIDEN,middle,3763.44,3763.7
1033,1033_t0118,BIDEN,class,3763.7,3764.0
1033,1033_t0118,BIDEN,families,3764.0,3764.39
1033,1033_t0118,BIDEN,like,3764.39,3764.61
1033,1033_t0118,BIDEN,i,3764.61,3764.72
1033,1033_t0118,BIDEN,grew,3764.72,3764.88
1033,1033_t0118,BIDEN,up,3764.88,3765.0
1033,1033_t0118,BIDEN,in,3765.0,3765.1
1033,1033_t0118,BIDEN,scranton,3765.1,3765.49
1033,1033_t0118,BIDEN,and,3765.49,3765.6
1033,1033_t0119,WELKER,claymont,3765.6,3766.01
1033,1033_t0119,WELKER,they're,3766.43,3766.75
1033,1033_t0119,WELKER,in,3766.75,3766.98
1033,1033_t0119,WELKER,trouble,3766.98,3767.63
1033,1033_t0119,WELKER,we,3767.95,3768.13
1033,1033_t0119,WELKER,should,3768.13,3768.31
1033,1033_t0119,WELKER,be,3768.31,3768.41
1033,1033_t0119,WELKER,talking,3768.41,3768.89
1033,1033_t0120,TRUMP,about,3768.89,3769.22
1033,1033_t0120,TRUMP,your,3769.22,3769.43
1033,1033_t0120,TRUMP,families,3769.43,3769.83
1033,1033_t0120,TRUMP,but,3769.83,3769.95
1033,1033_t0120,TRUMP,that's,3769.95,3770.12
1033,1033_t0120,TRUMP,the,3770.12,3770.2
1033,1033_t0120,TRUMP,last,3770.2,3770.63
1033,1033_t0120,TRUMP,thing,3770.63,3770.8
1033,1033_t0120,TRUMP,he,3770.8,3770.92
1033,1033_t0120,TRUMP,wants,3770.92,3771.21
1033,1033_t0120,TRUMP,to,3771.21,3771.27
1033,1033_t0120,TRUMP,talk,3771.27,3771.57
1033,1033_t0121,WELKER,about,3771.57,3771.82
1033,1033_t0121,WELKER,i,3772.43,3772.47
1033,1033_t0121,WELKER,want,3772.47,3772.62
1033,1033_t0121,WELKER,to,3772.62,3772.97
1033,1033_t0121,WELKER,talk,3772.97,3773.06
1033,1033_t0121,WELKER,about,3773.06,3773.26
1033,1033_t0122,TRUMP,north,3773.26,3773.4
1033,1033_t0122,TRUMP,korea,3773.4,3773.52
1033,1033_t0122,TRUMP,that,3773.52,3773.78
1033,1033_t0122,TRUMP,is,3773.78,3773.91
1033,1033_t0122,TRUMP,a,3773.91,3774.07
1033,1033_t0122,TRUMP,typical,3774.07,3774.3
1033,1033_t0122,TRUMP,statement,3774.3,3774.5
1033,1033_t0122,TRUMP,excuse,3774.5,3774.77
1033,1033_t0122,TRUMP,me,3774.77,3774.91
1033,1033_t0122,TRUMP,just,3774.91,3775.15
1033,1033_t0122,TRUMP,for,3775.15,3775.26
1033,1033_t0122,TRUMP,one,3775.26,3775.47
1033,1033_t0122,TRUMP,second,3775.47,3775.82
1033,1033_t0122,TRUMP,please,3775.82,3776.16
1033,1033_t0122,TRUMP,10,3776.16,3776.4
1033,1033_t0122,TRUMP,seconds,3776.4,3776.74
1033,1033_t0122,TRUMP,mr,3776.74,3777.02
1033,1033_t0122,TRUMP,president,3777.02,3777.41
1033,1033_t0122,TRUMP,10,3777.41,3777.44
1033,1033_t0122,TRUMP,seconds,3777.44,3777.66
1033,1033_t0122,TRUMP,that's,3777.66,3777.8
1033,1033_t0122,TRUMP,a,3777.8,3777.83
1033,1033_t0122,TRUMP,typical,3777.83,3778.11
1033,1033_t0122,TRUMP,political,3778.11,3778.63
1033,1033_t0122,TRUMP,statement,3778.63,3779.14
1033,1033_t0122,TRUMP,let's,3779.33,3779.58
1033,1033_t0122,TRUMP,get,3779.58,3779.77
1033,1033_t0122,TRUMP,off,3779.77,3779.99
1033,1033_t0122,TRUMP,this,3779.99,3780.2
1033,1033_t0122,TRUMP,china,3780.2,3780.55
1033,1033_t0123,WELKER,thing,3780.55,3780.85
1033,1033_t0123,WELKER,and,3780.85,3780.97
1033,1033_t0123,WELKER,then,3780.97,3781.05
1033,1033_t0123,WELKER,he,3781.05,3781.14
1033,1033_t0124,TRUMP,looks,3781.14,3781.51
1033,1033_t0124,TRUMP,the,3781.51,3781.65
1033,1033_t0124,TRUMP,family,3781.65,3782.3
1033,1033_t0124,TRUMP,around,3782.3,3782.62
1033,1033_t0124,TRUMP,the,3782.62,3782.7
1033,1033_t0124,TRUMP,table,3782.7,3783.15
1033,1033_t0124,TRUMP,everything,3783.15,3783.39
1033,1033_t0124,TRUMP,just,3783.57,3783.82
1033,1033_t0124,TRUMP,a,3783.82,3783.89
1033,1033_t0124,TRUMP,typical,3783.89,3784.4
1033,1033_t0125,WELKER,politician,3784.4,3785.08
1033,1033_t0125,WELKER,when,3785.08,3785.21
1033,1033_t0125,WELKER,i,3785.21,3785.27
1033,1033_t0125,WELKER,see,3785.27,3785.52
1033,1033_t0126,TRUMP,that,3785.52,3785.61
1033,1033_t0126,TRUMP,alright,3785.61,3785.76
1033,1033_t0126,TRUMP,let's,3785.76,3785.88
1033,1033_t0126,TRUMP,talk,3785.88,3786.09
1033,1033_t0126,TRUMP,i'm,3786.09,3786.15
1033,1033_t0126,TRUMP,not,3786.15,3786.52
1033,1033_t0126,TRUMP,a,3786.52,3786.55
1033,1033_t0126,TRUMP,typical,3786.55,3786.8
1033,1033_t0126,TRUMP,politician,3786.8,3787.55
1033,1033_t0126,TRUMP,that's,3787.62,3788.01
1033,1033_t0126,TRUMP,why,3788.01,3788.15
1033,1033_t0126,TRUMP,i,3788.15,3788.18
1033,1033_t0126,TRUMP,got,3788.18,3788.37
1033,1033_t0126,TRUMP,elected,3788.37,3788.79
1033,1033_t0126,TRUMP,let's,3789.16,3789.45
1033,1033_t0126,TRUMP,talk,3789.45,3789.63
1033,1033_t0126,TRUMP,about,3789.63,3789.75
1033,1033_t0126,TRUMP,let's,3789.75,3789.89
