debate_audio_id,turn_id,speaker,party,result,speaker_role,year,debate_type,date,n_sentences,n_words,n_syllables,turn_start_sec,turn_end_sec,speech_duration_sec,total_pause_sec,n_pauses_within_sentences,f0_mean,f0_std,intensity_mean_db,intensity_std_db,jitter_local_mean,shimmer_local_mean,hnr_mean_db,speech_rate_wps_mean,articulation_rate_wps_mean,syllable_rate_per_sec_mean,articulation_rate_syll_per_sec_mean,turn_floor_time_sec,turn_speech_density,pauses_per_100_words,mean_pause_sec_per_turn,turn_speech_rate_wps,turn_syllable_rate_per_sec,turn_articulation_rate_wps,turn_articulation_rate_syll_per_sec
1033,1033_t0146,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,9,121,188.0,4021.92,4058.912,35.5,0.83,4.0,232.542,19.852,59.254,2.67,0.021,0.106,12.206,3.364,3.447,5.492,5.614,36.992,0.96,3.306,0.208,3.271,5.082,3.408,5.296
1033,1033_t0147,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,34,387,546.0,4058.952,4180.408,101.653,11.69,39.0,167.792,16.767,60.89,3.569,0.027,0.124,10.618,3.321,3.648,56.505,5.006,121.456,0.837,10.078,0.3,3.186,4.495,3.807,5.371
1033,1033_t0148,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,5,41,62.0,4181.428,4193.679,10.95,0.2,1.0,228.089,16.552,60.969,3.273,0.02,0.103,11.909,3.566,3.604,8.522,5.708,12.251,0.894,2.439,0.2,3.347,5.061,3.744,5.662
1033,1033_t0149,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,16,339,506.0,4194.453,4309.667,103.521,10.07,33.0,155.554,22.767,59.496,4.288,0.024,0.102,10.612,3.551,3.804,4.916,5.289,115.214,0.899,9.735,0.305,2.942,4.392,3.275,4.888
1033,1033_t0150,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,4,66,100.0,4310.107,4327.386,16.889,0.15,1.0,206.305,16.17,59.189,1.483,0.018,0.099,10.99,4.879,4.893,7.143,7.162,17.279,0.977,1.515,0.15,3.82,5.787,3.908,5.921
1033,1033_t0151,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,10,183,254.0,4327.406,4377.619,45.784,2.58,8.0,146.657,12.01,59.121,3.372,0.026,0.106,9.935,3.921,4.065,5.56,5.766,50.213,0.912,4.372,0.322,3.644,5.058,3.997,5.548
1033,1033_t0152,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,4,7.0,4377.639,4378.88,0.701,0.54,1.0,203.485,,48.404,,0.018,0.122,10.988,3.223,5.706,5.641,9.986,1.241,0.565,25.0,0.54,3.223,5.641,5.706,9.986
1033,1033_t0153,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,18,193,247.0,4378.9,4432.634,47.043,2.94,12.0,200.11,30.317,61.601,2.537,0.025,0.115,10.747,3.938,4.12,5.179,5.396,53.734,0.875,6.218,0.245,3.592,4.597,4.103,5.251
1033,1033_t0154,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,14,15.0,4433.028,4436.295,3.267,0.0,0.0,259.041,,69.685,,0.019,0.143,10.532,4.285,4.285,4.591,4.591,3.267,1.0,0.0,0.0,4.285,4.591,4.285,4.591
1033,1033_t0155,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,8,8.0,4436.443,4438.276,1.833,0.0,0.0,214.035,,68.517,,0.027,0.182,7.756,4.364,4.364,4.364,4.364,1.833,1.0,0.0,0.0,4.364,4.364,4.364,4.364
1033,1033_t0156,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,6,6.0,4438.396,4439.256,0.86,0.0,0.0,218.284,,65.661,,0.018,0.133,9.926,6.977,6.977,6.977,6.977,0.86,1.0,0.0,0.0,6.977,6.977,6.977,6.977
1033,1033_t0157,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,7,12.0,4439.456,4441.367,1.911,0.0,0.0,204.492,,71.583,,0.02,0.145,6.751,3.663,3.663,6.283,6.279,1.911,1.0,0.0,0.0,3.663,6.279,3.663,6.279
1033,1033_t0158,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,8.0,4441.697,4443.077,1.38,0.0,0.0,198.829,,61.334,,0.017,0.101,10.115,3.623,3.623,5.797,5.797,1.38,1.0,0.0,0.0,3.623,5.797,3.623,5.797
1033,1033_t0159,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,7,103,152.0,4443.157,4474.88,28.241,2.8,10.0,145.941,9.426,58.672,2.092,0.026,0.094,11.355,3.341,3.663,5.169,5.749,31.723,0.89,9.709,0.28,3.247,4.791,3.647,5.382
1033,1033_t0160,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,5,5.0,4475.161,4476.005,0.674,0.17,1.0,155.764,,59.615,,0.043,0.157,6.007,5.924,7.418,5.931,7.418,0.844,0.799,20.0,0.17,5.924,5.924,7.418,7.418
1033,1033_t0161,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,13,20.0,4476.286,4479.659,3.373,0.0,0.0,228.515,,69.692,,0.023,0.137,7.962,3.854,3.854,5.928,5.929,3.373,1.0,0.0,0.0,3.854,5.929,3.854,5.929
1033,1033_t0162,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,6,71,104.0,4479.941,4499.058,16.46,1.25,4.0,173.339,11.262,62.158,2.223,0.03,0.115,9.331,4.056,4.448,5.452,5.935,19.117,0.861,5.634,0.312,3.714,5.44,4.313,6.318
1033,1033_t0163,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,4,3.0,4499.339,4499.902,0.563,0.0,0.0,224.711,,61.098,,0.019,0.113,9.552,7.105,7.105,5.338,5.329,0.563,1.0,0.0,0.0,7.105,5.329,7.105,5.329
1033,1033_t0164,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,10,11.0,4500.183,4502.151,1.968,0.0,0.0,235.603,,70.928,,0.026,0.165,6.727,5.081,5.081,5.589,5.589,1.968,1.0,0.0,0.0,5.081,5.589,5.081,5.589
1033,1033_t0165,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,9.0,4502.432,4503.556,1.124,0.0,0.0,213.426,,67.303,,0.02,0.153,8.285,4.448,4.448,8.0,8.007,1.124,1.0,0.0,0.0,4.448,8.007,4.448,8.007
1033,1033_t0166,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,9,127,184.0,4503.838,4545.77,36.48,4.35,16.0,167.484,24.613,57.249,4.57,0.023,0.113,9.536,3.476,4.133,5.353,5.993,41.932,0.87,12.598,0.272,3.029,4.388,3.481,5.044
1033,1033_t0167,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,7,6.0,4546.638,4547.739,1.101,0.0,0.0,191.504,,72.055,,0.017,0.139,9.738,6.358,6.358,5.45,5.45,1.101,1.0,0.0,0.0,6.358,5.45,6.358,5.45
1033,1033_t0168,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,2,13,18.0,4547.742,4547.776,0.0,0.0,0.0,,,,,,,,,,180.0,,0.034,0.0,0.0,0.0,260.0,360.0,260.0,360.0
1033,1033_t0169,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,4,29,39.0,4547.779,4556.484,7.875,0.23,1.0,184.553,7.88,65.189,2.666,0.028,0.131,8.052,3.488,3.537,5.556,4.915,8.705,0.905,3.448,0.23,3.331,4.48,3.683,4.952
1033,1033_t0170,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,3,15,19.0,4556.745,4560.407,3.121,0.0,0.0,242.446,13.206,68.638,5.147,0.021,0.146,8.241,4.3,4.3,4.959,5.515,3.662,0.852,0.0,0.0,4.096,5.188,4.806,6.088
1033,1033_t0171,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,18,24.0,4560.427,4566.311,5.414,0.43,2.0,160.958,13.283,63.303,2.343,0.023,0.113,9.194,3.091,3.342,4.137,4.474,5.884,0.92,11.111,0.215,3.059,4.079,3.325,4.433
1033,1033_t0172,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,8,9.0,4566.504,4568.832,2.328,0.0,0.0,198.794,,69.066,,0.016,0.151,7.622,3.436,3.436,3.866,3.866,2.328,1.0,0.0,0.0,3.436,3.866,3.436,3.866
1033,1033_t0173,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,1,3,4.0,4568.842,4568.862,0.0,0.0,0.0,,,,,,,,,,80.0,,0.02,0.0,0.0,0.0,60.0,80.0,60.0,80.0
1033,1033_t0174,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,2,4.0,4568.872,4569.353,0.481,0.0,0.0,216.242,,61.751,,0.013,0.116,9.585,4.158,4.158,8.316,8.316,0.481,1.0,0.0,0.0,4.158,8.316,4.158,8.316
1033,1033_t0175,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,7,78,109.0,4570.797,4599.219,26.343,1.52,6.0,163.805,23.997,59.501,2.18,0.022,0.113,10.397,3.2,3.352,4.456,4.675,28.422,0.927,7.692,0.253,2.744,3.835,2.961,4.138
1033,1033_t0176,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,12,12.0,4599.514,4602.467,2.497,0.16,1.0,230.358,27.718,69.588,1.55,0.02,0.133,10.469,4.488,4.82,4.488,4.82,2.953,0.846,8.333,0.16,4.064,4.064,4.806,4.806
1033,1033_t0177,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,6.0,4602.762,4603.943,1.181,0.0,0.0,212.355,,69.533,,0.018,0.109,10.817,4.234,4.234,5.08,5.08,1.181,1.0,0.0,0.0,4.234,5.08,4.234,5.08
1033,1033_t0178,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,24,27.0,4604.239,4610.439,5.665,0.24,1.0,179.684,6.654,64.288,3.706,0.019,0.119,10.335,4.065,4.181,4.629,4.758,6.2,0.914,4.167,0.24,3.871,4.355,4.237,4.766
1033,1033_t0179,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,5.0,4610.735,4611.62,0.885,0.0,0.0,213.296,,68.965,,0.025,0.161,10.025,5.65,5.65,5.643,5.65,0.885,1.0,0.0,0.0,5.65,5.65,5.65,5.65
1033,1033_t0180,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,12,16.0,4611.916,4615.164,2.952,0.0,0.0,191.734,19.917,69.411,0.206,0.023,0.149,8.815,4.448,4.448,5.29,5.294,3.248,0.909,0.0,0.0,3.695,4.926,4.065,5.42
1033,1033_t0181,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,8,72,102.0,4615.459,4636.128,18.022,0.58,2.0,216.769,19.856,61.135,3.282,0.023,0.112,11.102,4.109,4.207,7.329,5.641,20.669,0.872,2.778,0.29,3.483,4.935,3.995,5.66
1033,1033_t0182,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,10,15.0,4636.423,4639.081,2.067,0.0,0.0,153.053,,67.425,,0.022,0.108,10.529,3.87,3.87,6.534,6.289,2.658,0.778,0.0,0.0,3.762,5.643,4.838,7.257
1033,1033_t0183,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,4,6.0,4639.376,4640.262,0.886,0.0,0.0,240.641,,59.056,,0.032,0.103,12.424,4.515,4.515,6.772,6.772,0.886,1.0,0.0,0.0,4.515,6.772,4.515,6.772
1033,1033_t0184,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,11,103,145.0,4640.557,4669.003,23.389,2.83,9.0,162.092,13.776,61.702,3.004,0.031,0.121,9.851,3.794,4.275,5.28,5.949,28.446,0.822,8.738,0.314,3.621,5.097,4.404,6.199
1033,1033_t0185,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,2,5,7.0,4669.31,4670.23,0.614,0.0,0.0,312.903,85.957,67.807,2.113,0.026,0.144,8.269,8.143,8.143,11.401,11.401,0.92,0.667,0.0,0.0,5.435,7.609,8.143,11.401
1033,1033_t0186,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,3,38,52.0,4670.537,4680.784,9.167,0.98,2.0,142.233,10.551,59.249,3.979,0.024,0.122,9.813,3.679,3.915,5.254,5.558,10.247,0.895,5.263,0.49,3.708,5.075,4.145,5.673
1033,1033_t0187,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,10,13.0,4680.844,4683.951,3.107,0.0,0.0,237.555,,69.622,,0.022,0.139,10.659,3.219,3.219,4.184,4.184,3.107,1.0,0.0,0.0,3.219,4.184,3.219,4.184
1033,1033_t0188,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,11,13.0,4683.955,4683.985,0.0,0.0,0.0,,,,,,,,,,260.0,,0.03,0.0,0.0,0.0,220.0,260.0,220.0,260.0
1033,1033_t0189,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,3,31,47.0,4683.988,4691.576,7.248,0.26,1.0,229.575,19.002,63.617,4.624,0.02,0.108,11.502,4.142,4.311,6.321,6.595,7.588,0.955,3.226,0.26,4.085,6.194,4.277,6.485
1033,1033_t0190,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,13,142,179.0,4691.596,4735.058,37.75,3.3,11.0,220.419,22.982,60.827,3.95,0.019,0.094,11.216,4.07,4.392,4.914,5.292,43.462,0.869,7.746,0.3,3.267,4.119,3.762,4.742
1033,1033_t0191,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,9,151,194.0,4735.078,4778.029,38.22,3.36,10.0,157.872,10.653,61.836,2.549,0.024,0.116,11.621,4.025,4.241,4.935,5.229,42.951,0.89,6.623,0.336,3.516,4.517,3.951,5.076
1033,1033_t0192,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,3,2.0,4778.357,4778.686,0.329,0.0,0.0,269.823,,73.07,,0.014,0.168,8.669,9.119,9.119,6.098,6.079,0.329,1.0,0.0,0.0,9.119,6.079,9.119,6.079
1033,1033_t0193,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,8,92,137.0,4779.014,4808.249,25.917,1.02,5.0,183.246,18.91,61.621,2.344,0.02,0.093,10.516,3.468,3.651,4.961,5.237,29.235,0.887,5.435,0.204,3.147,4.686,3.55,5.286
1033,1033_t0194,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,5,50,68.0,4808.577,4822.434,12.687,0.79,3.0,205.811,23.725,59.573,4.08,0.021,0.108,12.164,3.94,4.087,5.044,5.551,13.857,0.916,6.0,0.263,3.608,4.907,3.941,5.36
1033,1033_t0195,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,9,137,170.0,4822.454,4863.143,36.247,3.11,10.0,186.338,10.642,59.844,3.39,0.021,0.095,11.336,3.881,4.229,4.692,5.09,40.689,0.891,7.299,0.311,3.367,4.178,3.78,4.69
1033,1033_t0196,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,9,12.0,4863.503,4865.725,2.222,0.0,0.0,224.482,,68.19,,0.019,0.135,10.467,4.05,4.05,5.401,5.401,2.222,1.0,0.0,0.0,4.05,5.401,4.05,5.401
1033,1033_t0197,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,9,67,91.0,4865.728,4883.7,15.804,1.7,6.0,196.436,25.808,60.282,3.619,0.024,0.125,10.044,4.016,4.412,26.452,5.975,17.972,0.879,8.955,0.283,3.728,5.063,4.239,5.758
1033,1033_t0198,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,3,2.0,4883.713,4883.727,0.0,0.0,0.0,,,,,,,,,,40.0,,0.014,0.0,0.0,0.0,60.0,40.0,60.0,40.0
1033,1033_t0199,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,34,48.0,4883.74,4893.949,9.659,0.46,2.0,200.208,11.838,62.735,0.223,0.024,0.114,10.537,3.275,3.415,4.65,4.844,10.209,0.946,5.882,0.23,3.33,4.702,3.52,4.969
1033,1033_t0200,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,17,24.0,4894.59,4897.352,2.762,0.0,0.0,202.459,,63.375,,0.021,0.138,9.615,6.155,6.155,8.689,8.689,2.762,1.0,0.0,0.0,6.155,8.689,6.155,8.689
1033,1033_t0201,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,2,2.0,4897.699,4898.046,0.347,0.0,0.0,166.956,,69.155,,0.044,0.17,7.218,5.764,5.764,5.764,5.764,0.347,1.0,0.0,0.0,5.764,5.764,5.764,5.764
1033,1033_t0202,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,2,20,27.0,4898.393,4902.817,4.324,0.0,0.0,209.763,4.688,65.114,3.205,0.022,0.134,9.751,4.503,4.503,5.617,5.617,4.424,0.977,0.0,0.0,4.521,6.103,4.625,6.244
1033,1033_t0203,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,7,72,97.0,4902.825,4923.374,18.053,2.08,8.0,191.36,26.217,59.059,4.679,0.027,0.119,10.001,3.556,4.081,4.754,5.482,20.549,0.879,11.111,0.26,3.504,4.72,3.988,5.373
1033,1033_t0204,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,2,10,16.0,4923.614,4926.496,2.642,0.2,1.0,236.865,11.679,67.665,3.174,0.02,0.135,8.777,3.576,3.799,5.812,6.124,2.882,0.917,10.0,0.2,3.47,5.552,3.785,6.056
1033,1033_t0205,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,8,81,106.0,4926.592,4953.265,22.703,3.66,11.0,152.301,10.773,58.84,6.18,0.023,0.105,9.936,3.019,3.542,4.009,4.777,26.673,0.851,13.58,0.333,3.037,3.974,3.568,4.669
1033,1033_t0206,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,6,68,113.0,4953.325,4975.736,20.971,0.89,3.0,226.005,17.092,59.921,5.277,0.02,0.112,11.236,3.266,3.397,5.288,5.785,22.411,0.936,4.412,0.297,3.034,5.042,3.243,5.388
1033,1033_t0207,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,3,67,77.0,4975.776,4996.285,17.939,2.39,6.0,147.693,3.796,61.297,3.883,0.022,0.097,13.045,3.399,3.732,3.91,4.307,20.509,0.875,8.955,0.398,3.267,3.754,3.735,4.292
1033,1033_t0208,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,10,13.0,4996.705,4998.846,2.141,0.0,0.0,240.818,,67.41,,0.025,0.136,8.704,4.671,4.671,6.072,6.072,2.141,1.0,0.0,0.0,4.671,6.072,4.671,6.072
1033,1033_t0209,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,7,59,74.0,4998.867,5015.057,12.806,2.11,7.0,168.386,20.088,58.391,4.358,0.028,0.118,10.649,4.595,5.045,5.291,5.843,16.19,0.791,11.864,0.301,3.644,4.571,4.607,5.779
1033,1033_t0210,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,9,10.0,5015.356,5017.742,2.176,0.21,1.0,225.375,,66.062,,0.023,0.138,10.691,3.772,4.136,4.189,4.596,2.386,0.912,11.111,0.21,3.772,4.191,4.136,4.596
1033,1033_t0211,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,33,41.0,5018.041,5027.289,8.699,0.25,1.0,168.115,14.033,65.947,1.597,0.026,0.113,10.975,3.805,3.878,4.762,4.852,9.248,0.941,3.03,0.25,3.568,4.433,3.794,4.713
1033,1033_t0212,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,2,18,29.0,5027.587,5032.658,4.123,0.65,2.0,171.18,24.88,54.192,6.517,0.026,0.114,8.579,3.778,4.412,6.039,7.033,5.071,0.813,11.111,0.325,3.55,5.719,4.366,7.034
1033,1033_t0213,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,7,70,95.0,5032.957,5056.168,18.363,4.2,10.0,169.647,19.074,56.685,4.375,0.023,0.107,9.721,3.14,3.91,4.082,5.063,23.211,0.791,14.286,0.42,3.016,4.093,3.812,5.173
1033,1033_t0214,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,8,8.0,5057.134,5058.024,0.89,0.0,0.0,211.413,,64.204,,0.02,0.1,9.179,8.989,8.989,8.989,8.989,0.89,1.0,0.0,0.0,8.989,8.989,8.989,8.989
1033,1033_t0215,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,5,22,27.0,5058.19,5066.061,6.29,0.66,2.0,176.517,23.434,64.834,3.65,0.026,0.138,9.148,3.947,4.126,4.484,4.725,7.871,0.799,9.091,0.33,2.795,3.43,3.498,4.293
1033,1033_t0216,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,1,5,5.0,5066.068,5066.088,0.0,0.0,0.0,,,,,,,,,,100.0,,0.02,0.0,0.0,0.0,100.0,100.0,100.0,100.0
1033,1033_t0217,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,5,6.0,5066.094,5066.261,0.0,0.0,0.0,,,,,,,,,,35.928,,0.167,0.0,0.0,0.0,29.94,35.928,100.0,120.0
1033,1033_t0218,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,7,48,66.0,5066.401,5087.719,16.128,4.27,11.0,217.172,29.987,57.063,5.481,0.022,0.107,10.373,2.372,3.016,3.734,4.67,21.318,0.757,22.917,0.388,2.252,3.096,2.976,4.092
1033,1033_t0219,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,4.0,5087.759,5088.34,0.581,0.0,0.0,294.26,,69.072,,0.022,0.082,12.956,8.606,8.606,6.885,6.885,0.581,1.0,0.0,0.0,8.606,6.885,8.606,6.885
1033,1033_t0220,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,4,28,36.0,5088.47,5097.552,8.162,0.76,2.0,175.97,18.615,63.197,6.012,0.019,0.12,9.601,3.582,3.802,4.5,4.808,9.082,0.899,7.143,0.38,3.083,3.964,3.431,4.411
1033,1033_t0221,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,8,10.0,5097.567,5097.658,0.0,0.0,0.0,,,,,,,,,,109.89,,0.091,0.0,0.0,0.0,87.912,109.89,160.0,200.0
1033,1033_t0222,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,3,19,22.0,5097.673,5103.781,5.308,0.67,2.0,195.19,3.886,59.517,1.348,0.028,0.135,8.444,3.31,3.649,3.867,4.252,6.108,0.869,10.526,0.335,3.111,3.602,3.58,4.145
1033,1033_t0223,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,5,56,102.0,5103.841,5121.514,16.823,0.73,3.0,208.868,22.094,60.371,3.354,0.019,0.111,10.671,3.429,3.53,6.22,6.4,17.673,0.952,5.357,0.243,3.169,5.772,3.329,6.063
1033,1033_t0224,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,15,189,255.0,5121.534,5180.528,50.398,6.08,16.0,157.429,13.722,59.275,5.012,0.022,0.102,10.664,4.035,4.436,5.107,5.581,58.994,0.854,8.466,0.38,3.204,4.322,3.75,5.06
1033,1033_t0225,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,4,7.0,5180.866,5181.881,1.015,0.0,0.0,125.418,,26.838,,0.105,0.213,1.0,3.941,3.941,6.897,6.897,1.015,1.0,0.0,0.0,3.941,6.897,3.941,6.897
1033,1033_t0226,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,4,67,80.0,5182.22,5204.77,19.56,2.87,9.0,167.81,9.33,59.292,1.184,0.025,0.116,10.702,2.932,3.43,3.541,4.131,22.55,0.867,13.433,0.319,2.971,3.548,3.425,4.09
1033,1033_t0227,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,9.0,5205.114,5206.489,1.115,0.26,1.0,184.89,,56.853,,0.026,0.152,8.545,3.636,4.484,6.541,8.072,1.375,0.811,20.0,0.26,3.636,6.545,4.484,8.072
1033,1033_t0228,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,12,123,181.0,5206.833,5245.863,30.142,6.79,15.0,168.95,17.878,57.822,4.713,0.02,0.097,10.415,3.349,4.145,6.177,6.083,39.03,0.772,12.195,0.453,3.151,4.637,4.081,6.005
1033,1033_t0229,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,6.0,5245.883,5247.064,1.181,0.0,0.0,208.151,,60.23,,0.022,0.146,7.596,4.234,4.234,5.08,5.08,1.181,1.0,0.0,0.0,4.234,5.08,4.234,5.08
1033,1033_t0230,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,6,68,86.0,5247.374,5270.761,20.077,2.18,8.0,163.751,12.756,60.849,2.752,0.026,0.105,10.969,3.522,3.732,4.628,4.893,23.387,0.858,11.765,0.272,2.908,3.677,3.387,4.284
1033,1033_t0231,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,1,2,2.0,5270.768,5270.774,0.0,0.0,0.0,,,,,,,,,,40.0,,0.006,0.0,0.0,0.0,40.0,40.0,40.0,40.0
1033,1033_t0232,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,7,85,95.0,5270.781,5294.378,21.142,2.05,8.0,191.027,13.897,61.146,3.337,0.025,0.099,11.648,3.44,3.753,9.37,4.202,23.597,0.896,9.412,0.256,3.602,4.026,4.02,4.493
1033,1033_t0233,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,23,31.0,5294.416,5298.239,3.823,0.0,0.0,246.049,,68.671,,0.018,0.117,10.977,6.016,6.016,8.109,8.109,3.823,1.0,0.0,0.0,6.016,8.109,6.016,8.109
1033,1033_t0234,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,6,6.0,5298.259,5299.441,0.942,0.24,1.0,132.049,,61.436,,0.019,0.12,8.289,5.076,6.369,5.076,6.369,1.182,0.797,16.667,0.24,5.076,5.076,6.369,6.369
1033,1033_t0235,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,9.0,5299.481,5301.124,1.643,0.0,0.0,212.138,,60.37,,0.021,0.125,9.471,3.043,3.043,5.478,5.478,1.643,1.0,0.0,0.0,3.043,5.478,3.043,5.478
1033,1033_t0236,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,2,12,14.0,5301.197,5303.687,2.16,0.31,1.0,128.336,11.194,57.808,7.8,0.016,0.086,11.966,6.124,6.498,6.628,7.095,2.49,0.867,8.333,0.31,4.819,5.622,5.556,6.481
1033,1033_t0237,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,1,4,4.0,5304.188,5304.809,0.621,0.0,0.0,146.022,,64.314,,0.027,0.134,7.088,6.441,6.441,6.441,6.441,0.621,1.0,0.0,0.0,6.441,6.441,6.441,6.441
1033,1033_t0238,Joe Biden,Democratic,winner,candidate,2020,Presidential,2020-10-22,1,3,3.0,5304.829,5305.17,0.341,0.0,0.0,121.485,,55.309,,0.034,0.167,2.271,8.798,8.798,8.798,8.798,0.341,1.0,0.0,0.0,8.798,8.798,8.798,8.798
1033,1033_t0239,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,5,5.0,5305.223,5305.382,0.0,0.0,0.0,,,,,,,,,,31.447,,0.159,0.0,0.0,0.0,31.447,31.447,100.0,100.0
1033,1033_t0240,Donald Trump,Republican,loser,candidate,2020,Presidential,2020-10-22,2,20,28.0,5305.435,5306.444,0.956,0.0,0.0,201.05,,40.417,19.831,0.02,0.111,4.356,21.027,21.027,28.852,28.852,1.009,0.947,0.0,0.0,19.822,27.75,20.921,29.289
1033,1033_t0241,Welker,—,moderator,moderator,2020,Presidential,2020-10-22,1,9,10.0,5306.497,5307.183,0.686,0.0,0.0,207.212,,65.828,,0.018,0.144,11.16,13.12,13.12,14.577,14.577,0.686,1.0,0.0,0.0,13.12,14.577,13.12,14.577
